5208311050|"STEF PEP/CHS BREAD"|" 16   Z"|1|5.99|1|5.99|1|5.99|" "|" "|501|9006|" "
7774522527|"RP ITALIANO SALAD"|"  8   Z"|0|4.49|1|4.35|0|4.29|" "|" "|401|3616|" "
7774520197|"CABBAGE SHREDDED"|"  8   Z"|0|2.59|0|2.59|0|2.59|" "|" "|401|3616|" "
7774520520|"CARROT SHREDDED"|" 10   Z"|0|2.59|0|2.59|0|2.59|" "|" "|401|2904|" "
7774500117|"COLESLAW PKG"|" 14   Z"|0|2.49|0|2.49|0|2.49|" "|" "|401|3614|" "
3260103120|"ORG CELERY HEARTS"|" 16   Z"|1|3.99|1|3.89|1|3.79|" "|" "|401|7200|" "
7149400012|"RUB DANISH PUMPERNICKEL"|"  1   #"|1|3.99|1|3.99|1|3.99|" "|" "|501|9049|" "
1819570400|"SENECA GRANNY APPLE CHIPS"|"  2.5 Z"|0|2.99|0|2.99|0|2.99|" "|" "|401|2923|" "
1819570200|"SENECA CARAMEL APPLE CHIP"|"  2.5 Z"|1|2.99|1|2.99|0|2.99|" "|" "|401|2923|" "
71752481102|"PINEAPPLE DELMONTE GOLD"|"   1  E"|0|5.99|0|5.99|0|3.99|" "|" "|401|7307|" "
4227200093|"AMY SPINACH POCKET"|"  4.5 Z"|1|3.29|1|3.29|1|3.29|" "|" "|704|3150|" "
3784201252|"MELISSA CREPES"|" 10   Z"|0|6.99|0|6.99|0|6.99|" "|" "|401|2919|" "
4263477101|"ALPINE LACE SWISS"|"  8   Z"|1|5.59|1|5.59|1|5.59|" "|" "|501|9026|" "
4263477104|" ALPINE LACE MUENSTER"|"  8   Z"|1|5.59|1|5.59|1|5.59|" "|" "|501|9026|" "
20501700000|"FARMER CHEESE"|"  1   #"|1|7.99|1|7.99|1|7.99|" "|" "|501|9013|" "
20500900000|"FINLANDIA SWISS"|"  1   #"|1|8.99|1|8.99|1|8.99|" "|" "|501|9013|" "
20509100000|"HN WIDE SALAMI"|"  1   #"|1|10.99|1|10.99|1|10.99|" "|" "|501|9020|" "
